number,number,number,string,string,string,number,number,number,string,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,string,string,string
1000,278,314,https://patchwiki.biligame.com/images/langrisser/thumb/6/67/o3by2bvil0310bm8gk67ndtxq1rdi0t.png/82px-%E5%A4%B4%E5%83%8F_%E9%9B%AA%E8%8E%89.png,大统帅,6791a07ef1014a639fcca8db,237,90,90,雪莉,3763,275,30,20,150,547,0,0.1,0,0,0,0,0.1,0.2,0.35,0.35,遭受范围伤害降低10%。,受到远程攻击进入战斗时，伤害提升10%。,刺客
1000,426,99,https://patchwiki.biligame.com/images/langrisser/thumb/9/9f/2wcpcc0rvn2crfvcl2k4a2o9ra3vlhl.png/82px-%E5%A4%B4%E5%83%8F_%E9%9B%AA%E9%9C%B2%E6%B3%95%E5%A6%AE%E5%B0%94.png,巫师,6791a07ef1014a639fcca8dc,537,90,90,雪露法妮尔,3347,228,150,20,30,256,0,0,0.05,0,0,0,0.2,0.2,0.25,0.35,部队血量高于80%时，进入战斗后遭受伤害降低10%。,主动攻击血量百分比低于自身的部队时，进入战斗后伤害提升10%。,法师
1000,402,99,https://patchwiki.biligame.com/images/langrisser/thumb/9/9f/2wcpcc0rvn2crfvcl2k4a2o9ra3vlhl.png/82px-%E5%A4%B4%E5%83%8F_%E9%9B%AA%E9%9C%B2%E6%B3%95%E5%A6%AE%E5%B0%94.png,王女,6791a07ef1014a639fcca8dd,537,90,90,雪露法妮尔,3347,228,150,20,30,307,0,0,0.05,0,0,0,0.2,0.2,0.25,0.35,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,部队血量高于80%时，进入战斗后伤害提升10%。,僧侣
1000,255,96,https://patchwiki.biligame.com/images/langrisser/thumb/2/2a/cq75bdomdk0gktom74y3dfstubk81ed.png/82px-%E5%A4%B4%E5%83%8F_%E9%9B%85%E5%84%BF%E8%B4%9D%E5%BE%B7.png,暗黑骑士,6791a07ef1014a639fcca8de,265,90,90,雅儿贝德,5140,419,30,20,150,506,0,0,0,0,0,0,0.35,0.15,0.35,0.15,部队血量高于80%时，遭受暴击率降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,魔物
1000,255,96,https://patchwiki.biligame.com/images/langrisser/thumb/2/2a/cq75bdomdk0gktom74y3dfstubk81ed.png/82px-%E5%A4%B4%E5%83%8F_%E9%9B%85%E5%84%BF%E8%B4%9D%E5%BE%B7.png,护卫之主,6791a07ef1014a639fcca8df,265,90,90,雅儿贝德,5140,409,30,20,150,479,0,0,0,0,0,0,0.35,0.15,0.35,0.15,受到攻击进入战斗时，遭受魔法伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,步兵
1000,401,81,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/oysuyuskptg5unorv6uf9u9l3ps9efs.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E5%BE%B7%E5%87%AF%E6%91%A9.png,神使,6791a07ef1014a639fcca8e0,595,90,90,亚德凯摩,3702,243,150,20,30,316,0,0,0,0,0,0,0.2,0.4,0.15,0.25,被血量百分比高于自身的部队攻击时，进入战斗后遭受伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,僧侣
1000,392,81,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/oysuyuskptg5unorv6uf9u9l3ps9efs.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E5%BE%B7%E5%87%AF%E6%91%A9.png,禁忌预视者,6791a07ef1014a639fcca8e1,595,90,90,亚德凯摩,3878,243,150,20,30,262,0,0,0,0,0,0,0.2,0.4,0.15,0.25,自身处于[危险范围]内，遭受暴击率降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,法师
1000,362,83,https://patchwiki.biligame.com/images/langrisser/thumb/6/63/l2z0qj5m5zmxzx6ifaybv84l9pdnsgr.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E5%B0%94%E7%BC%87%E5%A8%9C.png,巫师,6791a07ef1014a639fcca8e2,532,90,90,亚尔缇娜,3025,247,150,20,30,244,0,0,0,0,0,0,0.2,0.3,0.15,0.3,主动攻击进入战斗时，部队遭受伤害降低10%。,主动攻击血量百分比低于自身的部队时，进入战斗后伤害提升10%。,法师
1000,340,97,https://patchwiki.biligame.com/images/langrisser/thumb/6/63/l2z0qj5m5zmxzx6ifaybv84l9pdnsgr.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E5%B0%94%E7%BC%87%E5%A8%9C.png,帝国密使,6791a07ef1014a639fcca8e3,532,90,90,亚尔缇娜,3170,247,150,20,30,270,0,0,0,0,0,0,0.2,0.3,0.15,0.3,攻击前每移动1格，部队遭受伤害降低3%。（上限15%）,主动攻击进入战斗时，士兵伤害提升20%。,飞兵
1000,311,206,https://patchwiki.biligame.com/images/langrisser/thumb/d/db/opty21sr0wv0zgsw6n5dafdlx7crxoo.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E8%8E%89%E5%B8%8C%E9%9B%85.png,侦察猎兵,6791a07ef1014a639fcca8e4,244,90,90,亚莉希雅,3614,276,30,20,150,564,0,0,0,0,0,0,0.3,0.35,0.2,0.15,遭受范围伤害降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,弓兵
1000,275,206,https://patchwiki.biligame.com/images/langrisser/thumb/d/db/opty21sr0wv0zgsw6n5dafdlx7crxoo.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E8%8E%89%E5%B8%8C%E9%9B%85.png,突击猎兵,6791a07ef1014a639fcca8e5,244,90,90,亚莉希雅,4227,315,30,20,150,564,0,0,0,0,0,0,0.3,0.35,0.2,0.15,部队血量高于80%时，遭受暴击率降低10%。,部队血量高于80%时，暴击率提升10%。,弓兵
1000,348,179,https://patchwiki.biligame.com/images/langrisser/thumb/f/fb/gp45473yqzhxsrounr3318mdy2vi43u.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E9%B2%81%E7%89%B9%E7%BC%AA%E6%8B%89.png,天穹魔龙,6791a07ef1014a639fcca8e6,268,90,90,亚鲁特缪拉,4504,322,30,20,150,596,0,0,0,0,0,0,0.4,0.4,0.1,0.1,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,SP飞兵
1000,255,123,https://patchwiki.biligame.com/images/langrisser/thumb/f/fb/gp45473yqzhxsrounr3318mdy2vi43u.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E9%B2%81%E7%89%B9%E7%BC%AA%E6%8B%89.png,大元帅,6791a07ef1014a639fcca8e7,268,90,90,亚鲁特缪拉,4934,361,30,20,150,531,0,0,0,0,0,0,0.4,0.4,0.1,0.1,遭受范围伤害降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,枪兵
1000,348,179,https://patchwiki.biligame.com/images/langrisser/thumb/f/fb/gp45473yqzhxsrounr3318mdy2vi43u.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E9%B2%81%E7%89%B9%E7%BC%AA%E6%8B%89.png,龙骑统帅,6791a07ef1014a639fcca8e8,268,90,90,亚鲁特缪拉,4314,312,30,20,150,588,0,0,0,0,0,0,0.4,0.4,0.1,0.1,主动攻击进入战斗时，部队遭受伤害降低10%。,范围伤害提升10%。,飞兵
1000,395,96,https://patchwiki.biligame.com/images/langrisser/thumb/8/84/abefbpgpa0wp34hg43t766t8fdh9mmc.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E5%A6%AE%E8%89%BE%E4%B8%9D.png,圣者,6791a07ef1014a639fcca8e9,551,90,90,亚妮艾丝,3409,262,150,20,30,307,0,0,0,0,0,0,0.1,0.3,0.2,0.4,部队血量高于80%时，遭受暴击率降低10%。,治疗效果+10%。,僧侣
1000,336,125,https://patchwiki.biligame.com/images/langrisser/thumb/8/84/abefbpgpa0wp34hg43t766t8fdh9mmc.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E5%A6%AE%E8%89%BE%E4%B8%9D.png,导力传人,6791a07ef1014a639fcca8ea,551,90,90,亚妮艾丝,3694,273,150,20,30,283,0,0,0,0,0,0,0.1,0.3,0.2,0.4,本部队有5个以上的强化状态时，战斗中遭受伤害降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,法师
1000,388,94,https://patchwiki.biligame.com/images/langrisser/thumb/d/d2/aw49od7q7uzmxrx8vpy6rzryw8say5l.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E8%8E%8E%E6%A2%85%E5%B0%94.png,女王,6791a07ef1014a639fcca8eb,553,90,90,亚莎梅尔,3760,257,150,20,30,262,0,0,0.05,0,0,0,0.25,0.4,0.15,0.2,遭受范围伤害降低10%。,范围伤害提升10%。,法师
1000,365,94,https://patchwiki.biligame.com/images/langrisser/thumb/d/d2/aw49od7q7uzmxrx8vpy6rzryw8say5l.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E8%8E%8E%E6%A2%85%E5%B0%94.png,战颂舞姬,6791a07ef1014a639fcca8ec,553,90,90,亚莎梅尔,3425,277,150,20,30,262,0,0,0.05,0,0,0,0.25,0.4,0.15,0.2,受到攻击进入战斗时，遭受魔法伤害降低10%。,本部队有7个以上的强化效果时，进入战斗后伤害提升10%。,僧侣
1000,331,166,https://patchwiki.biligame.com/images/langrisser/thumb/3/33/a2xakgz752gdkjkobxj3jfkoyklcf9f.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E4%BF%AE%E6%8B%89%E5%A7%86.png,龙骑统帅,6791a07ef1014a639fcca8ed,247,90,90,亚修拉姆,4139,291,30,20,150,601,0,0,0,0,0,0,0.4,0.4,0.1,0.1,部队血量低于70%时，进入战斗后遭受伤害降低10%。,范围伤害提升10%。,飞兵
1000,295,126,https://patchwiki.biligame.com/images/langrisser/thumb/3/33/a2xakgz752gdkjkobxj3jfkoyklcf9f.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E4%BF%AE%E6%8B%89%E5%A7%86.png,皇家骑士,6791a07ef1014a639fcca8ee,247,90,90,亚修拉姆,4460,291,30,20,150,569,0,0,0,0,0,0,0.4,0.4,0.1,0.1,主动攻击进入战斗时，部队遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,骑兵
1000,257,336,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/5tqhrzcev4qtj0to6afhvv9hsoawbco.png/82px-%E5%A4%B4%E5%83%8F_%E7%87%95.png,影,6791a07ef1014a639fcca8ef,240,90,90,燕,3891,250,30,20,150,533,0,0.05,0,0,0,0.05,0.1,0.4,0.1,0.4,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,刺客
1000,313,261,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/5tqhrzcev4qtj0to6afhvv9hsoawbco.png/82px-%E5%A4%B4%E5%83%8F_%E7%87%95.png,游侠,6791a07ef1014a639fcca8f0,240,90,90,燕,3442,230,30,20,150,533,0,0.05,0,0,0,0.05,0.1,0.4,0.1,0.4,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,部队血量高于80%时，暴击伤害提升10%。,弓兵
1000,255,135,https://patchwiki.biligame.com/images/langrisser/thumb/5/53/2j36xgdn3frpqdg3u7lssfn9v6ovqt4.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E8%8E%89%E4%B8%9D.png,永夜之誓,6791a07ef1014a639fcca8f1,278,90,90,伊莉丝,4512,295,30,20,150,605,0,0,0,0,0,0,0.25,0.35,0.25,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,受到近战攻击进入战斗时，伤害提升10%。,骑兵
1000,275,121,https://patchwiki.biligame.com/images/langrisser/thumb/5/53/2j36xgdn3frpqdg3u7lssfn9v6ovqt4.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E8%8E%89%E4%B8%9D.png,圣扉之钥,6791a07ef1014a639fcca8f2,278,90,90,伊莉丝,4824,318,30,20,150,574,0,0,0,0,0,0,0.25,0.35,0.25,0.15,部队血量低于70%时，战斗中遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,僧侣
1000,212,88,https://patchwiki.biligame.com/images/langrisser/thumb/4/4a/5r869hy08k89k1w6895ttp8x9dnybf6.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E9%9C%B2%E5%B8%8C%E4%BA%9A.png,皇家卫士,6791a07ef1014a639fcca8f3,247,90,90,伊露希亚,5372,403,30,20,150,448,0,0,0,0,0,0,0.4,0.1,0.35,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,主动攻击时，士兵伤害提升20%。,枪兵
1000,267,103,https://patchwiki.biligame.com/images/langrisser/thumb/4/4a/5r869hy08k89k1w6895ttp8x9dnybf6.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E9%9C%B2%E5%B8%8C%E4%BA%9A.png,海骑统帅,6791a07ef1014a639fcca8f4,247,90,90,伊露希亚,4717,371,30,20,150,504,0,0,0,0,0,0,0.4,0.1,0.35,0.15,遭受范围伤害降低10%。,在水中时，物理伤害提升10%。,水兵
1000,371,81,https://patchwiki.biligame.com/images/langrisser/thumb/3/3f/k5943nmozb3ayldrpx6rxg6bb7cfprl.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E6%A2%85%E5%B0%94%E8%BE%BE.png,神使,6791a07ef1014a639fcca8f5,474,90,90,伊梅尔达,3240,243,150,20,30,340,0,0,0.1,0,0,0,0.35,0.4,0.1,0.1,受到近战攻击时，遭受物理伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,僧侣
1000,363,81,https://patchwiki.biligame.com/images/langrisser/thumb/3/3f/k5943nmozb3ayldrpx6rxg6bb7cfprl.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E6%A2%85%E5%B0%94%E8%BE%BE.png,女王,6791a07ef1014a639fcca8f6,503,90,90,伊梅尔达,3240,243,150,20,30,283,0,0,0.1,0,0,0,0.35,0.4,0.1,0.1,遭受范围伤害降低10%。,范围伤害提升10%。,法师
1000,257,171,https://patchwiki.biligame.com/images/langrisser/thumb/c/ce/jbwr37z34o7fduawh2teve2lh1wzny7.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E6%99%AE%E8%A5%BF%E9%BE%99.png,剑斗统帅,6791a07ef1014a639fcca8f7,244,90,90,伊普西龙,3540,297,30,20,150,570,0,0,0,0,0,0,0.2,0.3,0.25,0.25,受到远程攻击时，进入战斗后，遭受伤害降低10%。,近战攻击时，进入战斗后伤害提升10%。,步兵
1000,276,251,https://patchwiki.biligame.com/images/langrisser/thumb/c/ce/jbwr37z34o7fduawh2teve2lh1wzny7.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E6%99%AE%E8%A5%BF%E9%BE%99.png,终极素体,6791a07ef1014a639fcca8f8,244,90,90,伊普西龙,4139,309,30,20,150,600,0,0,0,0,0,0,0.2,0.3,0.25,0.25,主动攻击进入战斗时，部队遭受伤害降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,魔物
1000,298,201,https://patchwiki.biligame.com/images/langrisser/thumb/5/5f/94jalte5zuz7nha9p9jiuz2162vgx1b.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E8%8E%8E%E6%8B%89.png,支援猎兵,6791a07ef1014a639fcca8f9,249,90,90,伊莎拉,3727,258,30,20,150,496,0,0,0,0,0,0,0.4,0.15,0.3,0.1,遭受范围伤害降低10%。,治疗效果+10%。,弓兵
1000,265,131,https://patchwiki.biligame.com/images/langrisser/thumb/5/5f/94jalte5zuz7nha9p9jiuz2162vgx1b.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E8%8E%8E%E6%8B%89.png,高级坦克兵,6791a07ef1014a639fcca8fa,226,90,90,伊莎拉,4537,288,30,20,150,523,0,0,0,0,0,0,0.4,0.15,0.3,0.1,部队血量100%时，遭受伤害降低10%。,部队血量100%时，伤害提高10%。,骑兵
1000,285,196,https://patchwiki.biligame.com/images/langrisser/thumb/7/70/qo8cgdiq3nxglw2yzyc6o4zzsqkjidm.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E7%B4%A2%E5%B0%94%E5%BE%B7.png,佑世真龙,6791a07ef1014a639fcca8fb,256,90,90,伊索尔德,4431,321,30,20,150,588,0,0,0,0,0,0,0.25,0.4,0.2,0.15,部队血量低于70%时，战斗中遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,龙
1000,285,176,https://patchwiki.biligame.com/images/langrisser/thumb/7/70/qo8cgdiq3nxglw2yzyc6o4zzsqkjidm.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E7%B4%A2%E5%B0%94%E5%BE%B7.png,守世逆刃,6791a07ef1014a639fcca8fc,256,90,90,伊索尔德,4764,348,30,20,150,588,0,0,0,0,0,0,0.25,0.4,0.2,0.15,本部队有5个以上的强化状态时，战斗中遭受伤害降低10%。,受到近战攻击进入战斗时，伤害提升10%。,步兵
1000,258,306,https://patchwiki.biligame.com/images/langrisser/thumb/7/7a/bv74fad4r9ln1sfrpoqfceucv22ppmp.png/82px-%E5%A4%B4%E5%83%8F_%E9%93%B6%E7%8B%BC.png,影,6791a07ef1014a639fcca8fd,233,90,90,银狼,3597,252,30,20,150,516,0,0.05,0,0,0,0,0.4,0.35,0.1,0.1,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，暴击伤害提升10%。,刺客
1000,316,239,https://patchwiki.biligame.com/images/langrisser/thumb/7/7a/bv74fad4r9ln1sfrpoqfceucv22ppmp.png/82px-%E5%A4%B4%E5%83%8F_%E9%93%B6%E7%8B%BC.png,游侠,6791a07ef1014a639fcca8fe,233,90,90,银狼,3199,234,30,20,150,516,0,0.05,0,0,0,0,0.4,0.35,0.1,0.1,受到攻击进入战斗时，遭受物理伤害降低10%。,部队血量高于80%时，暴击伤害提升10%。,弓兵
1000,323,175,https://patchwiki.biligame.com/images/langrisser/thumb/9/94/l3qykeypso35adr3mo30df553y48hkt.png/82px-%E5%A4%B4%E5%83%8F_%E5%B0%A4%E5%88%A9%E5%A8%85.png,女神之刃,6791a07ef1014a639fcca8ff,571,90,90,尤利娅,4615,313,150,20,30,267,0,0,0.05,0,0,0,0.15,0.4,0.1,0.35,与血量百分比低于自身的部队交战时，进入战斗后遭受伤害降低10%。,与血量百分比低于自身的部队交战时，进入战斗后伤害提升10%。,步兵
1000,335,175,https://patchwiki.biligame.com/images/langrisser/thumb/9/94/l3qykeypso35adr3mo30df553y48hkt.png/82px-%E5%A4%B4%E5%83%8F_%E5%B0%A4%E5%88%A9%E5%A8%85.png,圣剑公主,6791a07ef1014a639fcca900,571,90,90,尤利娅,4288,278,150,20,30,295,0,0,0.05,0,0,0,0.15,0.4,0.1,0.35,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,僧侣
1000,326,107,https://patchwiki.biligame.com/images/langrisser/thumb/b/b0/pb7b1q7n5tciq9jtlck540lta3ewy8u.png/82px-%E5%A4%B4%E5%83%8F_%E5%B0%A4%E5%BC%A5%E5%B0%94.png,光暗主宰,6791a07ef1014a639fcca901,233,90,90,尤弥尔,4427,368,30,20,150,617,0,0,0,0,0,0,0.3,0.35,0.2,0.2,部队血量低于70%时，进入战斗后遭受伤害降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,魔物
1000,350,120,https://patchwiki.biligame.com/images/langrisser/thumb/b/b0/pb7b1q7n5tciq9jtlck540lta3ewy8u.png/82px-%E5%A4%B4%E5%83%8F_%E5%B0%A4%E5%BC%A5%E5%B0%94.png,命扉圣者,6791a07ef1014a639fcca902,256,90,90,尤弥尔,4743,340,30,20,150,586,0,0,0,0,0,0,0.3,0.35,0.2,0.2,受到具有弱化效果"的部队攻击进入战斗时，遭受伤害降低10%。",本部队有5个以上的强化状态时，战斗中伤害提升10%。,僧侣
1000,258,161,https://patchwiki.biligame.com/images/langrisser/thumb/d/d7/gziaf6saex1qscnz6y8g09oxhzgnzrt.png/82px-%E5%A4%B4%E5%83%8F_%E7%BE%BD%E6%9F%B4%E5%BD%93%E9%BA%BB.png,天空神,6791a07ef1014a639fcca903,244,90,90,羽柴当麻,3303,256,30,20,150,510,0,0,0,0,0,0,0.15,0.3,0.35,0.15,本部队有5个以上强化状态时，战斗中遭受伤害降低10%。,受到远程攻击进入战斗时，伤害提升10%。,弓兵
1000,311,205,https://patchwiki.biligame.com/images/langrisser/thumb/d/d7/gziaf6saex1qscnz6y8g09oxhzgnzrt.png/82px-%E5%A4%B4%E5%83%8F_%E7%BE%BD%E6%9F%B4%E5%BD%93%E9%BA%BB.png,天空之智,6791a07ef1014a639fcca904,244,90,90,羽柴当麻,3156,227,30,20,150,510,0,0,0,0,0,0,0.15,0.3,0.35,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,僧侣
1000,281,231,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/8tilbzhla86bvko66tjeemwzgijgwch.png/82px-%E5%A4%B4%E5%83%8F_%E7%BA%A6%E4%BF%AE%E4%BA%9A.png,漆黑之牙,6791a07ef1014a639fcca905,240,90,90,约修亚,3819,295,30,20,150,569,0,0,0,0,0,0,0.2,0.4,0.1,0.3,部队血量100%时，遭受暴击率降低10%。,部队血量100%时，暴击率提升10%。,魔物
1000,260,336,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/8tilbzhla86bvko66tjeemwzgijgwch.png/82px-%E5%A4%B4%E5%83%8F_%E7%BA%A6%E4%BF%AE%E4%BA%9A.png,影,6791a07ef1014a639fcca906,240,90,90,约修亚,3819,283,30,20,150,540,0,0,0,0,0,0,0.2,0.4,0.1,0.3,部队血量100%时，遭受伤害降低10%。,部队血量100%时，伤害提升10%。,刺客
1000,255,145,https://patchwiki.biligame.com/images/langrisser/thumb/d/dc/kywg5vuzf15e5igncy5ngm1jomxq0f1.png/82px-%E5%A4%B4%E5%83%8F_%E6%9C%88%E4%B9%8B%E6%89%A7%E6%94%BF%E5%AE%98.png,海斗统帅,6791a07ef1014a639fcca907,259,90,90,月之执政官,4071,323,30,20,150,592,0,0.1,0,0,0,0,0.2,0.35,0.3,0.15,部队血量低于70%时，进入战斗后遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,水兵
1000,247,121,https://patchwiki.biligame.com/images/langrisser/thumb/d/dc/kywg5vuzf15e5igncy5ngm1jomxq0f1.png/82px-%E5%A4%B4%E5%83%8F_%E6%9C%88%E4%B9%8B%E6%89%A7%E6%94%BF%E5%AE%98.png,执政官,6791a07ef1014a639fcca908,285,90,90,月之执政官,4388,323,30,20,150,592,0,0.1,0,0,0,0,0.2,0.35,0.3,0.15,部队血量高于80%时，遭受暴击率降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,水兵
1000,281,331,https://patchwiki.biligame.com/images/langrisser/thumb/f/f9/5xx4irnkudpr7lp4si7h5aa8pkel9ld.png/82px-%E5%A4%B4%E5%83%8F_%E6%B3%BD%E7%91%9E%E8%BE%BE.png,影,6791a07ef1014a639fcca909,240,90,90,泽瑞达,3723,288,30,20,150,534,0,0.1,0,0,0,0,0.1,0.4,0.1,0.4,部队血量100%时，遭受伤害降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,刺客
1000,302,206,https://patchwiki.biligame.com/images/langrisser/thumb/f/f9/5xx4irnkudpr7lp4si7h5aa8pkel9ld.png/82px-%E5%A4%B4%E5%83%8F_%E6%B3%BD%E7%91%9E%E8%BE%BE.png,混沌化身,6791a07ef1014a639fcca90a,240,90,90,泽瑞达,4026,324,30,20,150,562,0,0.1,0,0,0,0,0.1,0.4,0.1,0.4,部队血量低于50%时，遭受伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,魔物
1000,283,154,https://patchwiki.biligame.com/images/langrisser/thumb/2/2f/fkgna84mrn46o1lq0ekhfvz69bp1rqx.png/82px-%E5%A4%B4%E5%83%8F_%E6%88%98%E9%83%A8%E6%B8%A1.png,英雄,6791a07ef1014a639fcca90b,258,90,90,战部渡,4273,351,30,20,150,564,0,0,0,0,0,0,0.25,0.4,0.25,0.1,部队血量低于70%时，进入战斗后遭受伤害降低10%。,部队血量100%时，伤害提升10%。,步兵
1000,283,116,https://patchwiki.biligame.com/images/langrisser/thumb/2/2f/fkgna84mrn46o1lq0ekhfvz69bp1rqx.png/82px-%E5%A4%B4%E5%83%8F_%E6%88%98%E9%83%A8%E6%B8%A1.png,龙王丸,6791a07ef1014a639fcca90c,258,90,90,战部渡,4576,351,30,20,150,564,0,0,0,0,0,0,0.25,0.4,0.25,0.1,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,步兵
1000,266,144,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/3r920v2vcpwvg62umc1j1fbrdrr9h5i.png/82px-%E5%A4%B4%E5%83%8F_%E7%9C%9F%E5%AE%AB%E5%AF%BA%E6%A8%B1.png,光武·改,6791a07ef1014a639fcca90d,257,90,90,真宫寺樱,4487,307,30,20,150,578,0,0,0,0,0,0,0.2,0.35,0.25,0.2,部队血量低于50%时，遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,骑兵
1000,266,251,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/3r920v2vcpwvg62umc1j1fbrdrr9h5i.png/82px-%E5%A4%B4%E5%83%8F_%E7%9C%9F%E5%AE%AB%E5%AF%BA%E6%A8%B1.png,破邪剑征,6791a07ef1014a639fcca90e,283,90,90,真宫寺樱,4487,307,30,20,150,609,0,0,0,0,0,0,0.2,0.35,0.25,0.2,受到近战攻击时，遭受物理伤害降低10%。,受到近战攻击时，伤害提升10%。,步兵
1000,275,138,https://patchwiki.biligame.com/images/langrisser/thumb/8/8b/20mw4rw34ie9rjien4dcz6caie5oat4.png/82px-%E5%A4%B4%E5%83%8F_%E7%9C%9F%E7%94%B0%E8%BE%BD.png,火焰神,6791a07ef1014a639fcca90f,265,90,90,真田辽,4527,349,30,20,150,563,0,0,0,0,0,0,0.4,0.4,0.1,0.1,自身处于[危险范围]内，遭受暴击率降低10%。,部队血量低于50%时，伤害提升10%。,步兵
1000,309,115,https://patchwiki.biligame.com/images/langrisser/thumb/8/8b/20mw4rw34ie9rjien4dcz6caie5oat4.png/82px-%E5%A4%B4%E5%83%8F_%E7%9C%9F%E7%94%B0%E8%BE%BD.png,烈火之仁,6791a07ef1014a639fcca910,265,90,90,真田辽,4842,323,30,20,150,563,0,0,0,0,0,0,0.4,0.4,0.1,0.1,遭受范围伤害降低10%。,受到近战攻击进入战斗时，伤害提升10%。,僧侣
1000,263,183,https://patchwiki.biligame.com/images/langrisser/thumb/4/43/2uj7nwdbe4q1ofxujik48x0ksrcrnfj.png/82px-%E5%A4%B4%E5%83%8F_%E5%BF%97%E6%9D%91%E6%96%B0%E5%85%AB.png,剑圣,6791a07ef1014a639fcca911,235,90,90,志村新八,4623,299,30,20,150,558,0,0,0,0,0,0,0.3,0.1,0.35,0.2,被血量百分比高于自身的部队攻击时，进入战斗后遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,步兵
